Artist,Title,id,energy,key,acousticness,instrumentalness,liveness,tempo,type,uri,track_href,analysis_url,duration_ms,set,K12,DBSCAN2.5
Thomas Rhett ,Leave Right Now,73cnVqsbZygieKi8xF10sO,0.64,7.0,0.342,1.17e-05,0.0928,179.989,audio_features,spotify:track:73cnVqsbZygieKi8xF10sO,https://api.spotify.com/v1/tracks/73cnVqsbZygieKi8xF10sO,https://api.spotify.com/v1/audio-analysis/73cnVqsbZygieKi8xF10sO,201495.0,N,0,0
Frank Sinatra ,Jingle Bells  Remastered 1999,2BTNVgsVNpKB1ds8nacRcx,0.775,10.0,0.0504,0.0,0.128,124.751,audio_features,spotify:track:2BTNVgsVNpKB1ds8nacRcx,https://api.spotify.com/v1/tracks/2BTNVgsVNpKB1ds8nacRcx,https://api.spotify.com/v1/audio-analysis/2BTNVgsVNpKB1ds8nacRcx,204347.0,N,4,0
Summer Walker ,Playing Games,5e9TFTbltYBg2xThimr0rU,0.67,9.0,0.009,0.000822,0.0451,151.553,audio_features,spotify:track:5e9TFTbltYBg2xThimr0rU,https://api.spotify.com/v1/tracks/5e9TFTbltYBg2xThimr0rU,https://api.spotify.com/v1/audio-analysis/5e9TFTbltYBg2xThimr0rU,270213.0,N,0,0
Bhad Bhabie ,Hi Bich,06dT0EYXrhRQV1MsvWhNGv,0.972,5.0,0.00125,0.0186,0.328,127.966,audio_features,spotify:track:06dT0EYXrhRQV1MsvWhNGv,https://api.spotify.com/v1/tracks/06dT0EYXrhRQV1MsvWhNGv,https://api.spotify.com/v1/audio-analysis/06dT0EYXrhRQV1MsvWhNGv,170625.0,N,8,0
Metro Boomin ,Borrowed Love,00SuAbFIwxj0HDi9JBE1oj,0.844,4.0,0.0272,4.47e-05,0.133,106.018,audio_features,spotify:track:00SuAbFIwxj0HDi9JBE1oj,https://api.spotify.com/v1/tracks/00SuAbFIwxj0HDi9JBE1oj,https://api.spotify.com/v1/audio-analysis/00SuAbFIwxj0HDi9JBE1oj,138113.0,N,1,0
Maty Noyes ,in my miNd,0k6DnZMLoEUH8NGD5zh2SE,0.563,6.0,0.0399,0.0,0.0851,98.031,audio_features,spotify:track:0k6DnZMLoEUH8NGD5zh2SE,https://api.spotify.com/v1/tracks/0k6DnZMLoEUH8NGD5zh2SE,https://api.spotify.com/v1/audio-analysis/0k6DnZMLoEUH8NGD5zh2SE,225227.0,N,2,0
Joji ,Dissolve,73pf02Dw1VhhS4f6pB8xBF,0.785,0.0,0.144,0.0,0.231,81.348,audio_features,spotify:track:73pf02Dw1VhhS4f6pB8xBF,https://api.spotify.com/v1/tracks/73pf02Dw1VhhS4f6pB8xBF,https://api.spotify.com/v1/audio-analysis/73pf02Dw1VhhS4f6pB8xBF,184286.0,N,1,0
Tom Petty ,I Won't Back Down,0wDsGvnfnyhuaQW5GFG3RM,0.584,11.0,0.00798,0.0,0.283,152.051,audio_features,spotify:track:0wDsGvnfnyhuaQW5GFG3RM,https://api.spotify.com/v1/tracks/0wDsGvnfnyhuaQW5GFG3RM,https://api.spotify.com/v1/audio-analysis/0wDsGvnfnyhuaQW5GFG3RM,140487.0,N,0,0
Camila Cabello ,psychofreak,6fTdcGsjxlAD9PSkoPaLMX,0.596,0.0,0.53,0.0,0.0798,158.063,audio_features,spotify:track:6fTdcGsjxlAD9PSkoPaLMX,https://api.spotify.com/v1/tracks/6fTdcGsjxlAD9PSkoPaLMX,https://api.spotify.com/v1/audio-analysis/6fTdcGsjxlAD9PSkoPaLMX,226014.0,N,7,0
Imagine Dragons ,Believer,08XWh5c0BMyD1nKVxxl91z,0.485,10.0,0.181,0.0675,0.107,100.053,audio_features,spotify:track:08XWh5c0BMyD1nKVxxl91z,https://api.spotify.com/v1/tracks/08XWh5c0BMyD1nKVxxl91z,https://api.spotify.com/v1/audio-analysis/08XWh5c0BMyD1nKVxxl91z,192418.0,N,2,0
The Chainsmokers ,Setting Fires,2UqL5OiGs3hfY6W8gudKjm,0.634,10.0,0.00854,0.000109,0.332,158.98,audio_features,spotify:track:2UqL5OiGs3hfY6W8gudKjm,https://api.spotify.com/v1/tracks/2UqL5OiGs3hfY6W8gudKjm,https://api.spotify.com/v1/audio-analysis/2UqL5OiGs3hfY6W8gudKjm,133133.0,N,0,0
David Guetta ,Bad,1dxy88oPzmIN9QAyCNfXmW,0.551,10.0,0.406,0.0,0.395,76.067,audio_features,spotify:track:1dxy88oPzmIN9QAyCNfXmW,https://api.spotify.com/v1/tracks/1dxy88oPzmIN9QAyCNfXmW,https://api.spotify.com/v1/audio-analysis/1dxy88oPzmIN9QAyCNfXmW,236384.0,N,2,0
bbno$ ,edamame,3JvKfv6T31zO0ini8iNItO,0.537,4.0,0.695,1.65e-05,0.0944,122.769,audio_features,spotify:track:3JvKfv6T31zO0ini8iNItO,https://api.spotify.com/v1/tracks/3JvKfv6T31zO0ini8iNItO,https://api.spotify.com/v1/audio-analysis/3JvKfv6T31zO0ini8iNItO,244360.0,N,9,0
Chris Brown ,Ayo,7w87IxuO7BDcJ3YUqCyMTT,0.71,5.0,0.145,0.115,0.0956,127.975,audio_features,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,https://api.spotify.com/v1/tracks/7w87IxuO7BDcJ3YUqCyMTT,https://api.spotify.com/v1/audio-analysis/7w87IxuO7BDcJ3YUqCyMTT,239600.0,N,4,0
YoungBoy Never Broke Again ,Fuck Ya!,1d7q712nXjG98HiwHk7HFS,0.759,1.0,0.0814,0.0,0.312,83.092,audio_features,spotify:track:1d7q712nXjG98HiwHk7HFS,https://api.spotify.com/v1/tracks/1d7q712nXjG98HiwHk7HFS,https://api.spotify.com/v1/audio-analysis/1d7q712nXjG98HiwHk7HFS,177337.0,N,1,0
Future ,Realer N Realer,0B9D5rzkRgtuAVy4hQ84bD,0.553,0.0,0.264,0.0079,0.0927,93.976,audio_features,spotify:track:0B9D5rzkRgtuAVy4hQ84bD,https://api.spotify.com/v1/tracks/0B9D5rzkRgtuAVy4hQ84bD,https://api.spotify.com/v1/audio-analysis/0B9D5rzkRgtuAVy4hQ84bD,142507.0,N,1,0
Donnie Trumpet & The Social Experiment ,Sunday Candy,29MOOOmMRPeWyPwKQFoF5t,0.708,0.0,0.00645,0.201,0.064,126.015,audio_features,spotify:track:29MOOOmMRPeWyPwKQFoF5t,https://api.spotify.com/v1/tracks/29MOOOmMRPeWyPwKQFoF5t,https://api.spotify.com/v1/audio-analysis/29MOOOmMRPeWyPwKQFoF5t,254453.0,N,7,0
Drake ,Fountains,5DiXcVovI0FcY2s0icWWUu,0.817,0.0,0.183,3.06e-06,0.285,141.621,audio_features,spotify:track:5DiXcVovI0FcY2s0icWWUu,https://api.spotify.com/v1/tracks/5DiXcVovI0FcY2s0icWWUu,https://api.spotify.com/v1/audio-analysis/5DiXcVovI0FcY2s0icWWUu,272293.0,N,8,0
Future ,WE JUS WANNA GET HIGH,0lx2cLdOt3piJbcaXIV74f,0.574,7.0,0.833,0.00179,0.145,81.112,audio_features,spotify:track:0lx2cLdOt3piJbcaXIV74f,https://api.spotify.com/v1/tracks/0lx2cLdOt3piJbcaXIV74f,https://api.spotify.com/v1/audio-analysis/0lx2cLdOt3piJbcaXIV74f,214707.0,N,3,0
Ella Mai ,Gut Feeling,6qVeBffDECig3J1y8xdlqD,0.793,6.0,0.0493,0.64,0.0292,167.957,audio_features,spotify:track:6qVeBffDECig3J1y8xdlqD,https://api.spotify.com/v1/tracks/6qVeBffDECig3J1y8xdlqD,https://api.spotify.com/v1/audio-analysis/6qVeBffDECig3J1y8xdlqD,242333.0,N,5,0
Tom Odell ,Another Love,0Pq8CSHDXInMK8atOkWSAv,0.603,5.0,0.00439,0.000232,0.144,142.943,audio_features,spotify:track:0Pq8CSHDXInMK8atOkWSAv,https://api.spotify.com/v1/tracks/0Pq8CSHDXInMK8atOkWSAv,https://api.spotify.com/v1/audio-analysis/0Pq8CSHDXInMK8atOkWSAv,181440.0,N,7,0
Foster The People ,Pumped Up Kicks,3gzIK2dGSVvPBiohsTwEWZ,0.569,0.0,0.0581,0.000169,0.108,142.967,audio_features,spotify:track:3gzIK2dGSVvPBiohsTwEWZ,https://api.spotify.com/v1/tracks/3gzIK2dGSVvPBiohsTwEWZ,https://api.spotify.com/v1/audio-analysis/3gzIK2dGSVvPBiohsTwEWZ,226781.0,N,7,0
J. Cole ,a p p l y i n g . p r e s s u r e,2IoVnTEyj8NdFBpWoEFrMZ,0.837,1.0,0.187,0.0,0.687,95.47,audio_features,spotify:track:2IoVnTEyj8NdFBpWoEFrMZ,https://api.spotify.com/v1/tracks/2IoVnTEyj8NdFBpWoEFrMZ,https://api.spotify.com/v1/audio-analysis/2IoVnTEyj8NdFBpWoEFrMZ,203653.0,N,6,0
Joji ,BLAHBLAHBLAH DEMO,52Pp8J18LYkyWL9OXhRUZh,0.718,1.0,0.352,0.552,0.0981,129.956,audio_features,spotify:track:52Pp8J18LYkyWL9OXhRUZh,https://api.spotify.com/v1/tracks/52Pp8J18LYkyWL9OXhRUZh,https://api.spotify.com/v1/audio-analysis/52Pp8J18LYkyWL9OXhRUZh,242133.0,N,5,0
Sam Smith ,I Feel Love,1gpSrGUfU3F9TOzPlEyLxH,0.599,7.0,0.00278,0.0,0.0803,109.345,audio_features,spotify:track:1gpSrGUfU3F9TOzPlEyLxH,https://api.spotify.com/v1/tracks/1gpSrGUfU3F9TOzPlEyLxH,https://api.spotify.com/v1/audio-analysis/1gpSrGUfU3F9TOzPlEyLxH,214720.0,N,4,0
Pop Smoke ,Mr. Jones,1p1SbqeipOd4ezKUpxqaz6,0.648,5.0,0.00739,4.87e-05,0.176,169.743,audio_features,spotify:track:1p1SbqeipOd4ezKUpxqaz6,https://api.spotify.com/v1/tracks/1p1SbqeipOd4ezKUpxqaz6,https://api.spotify.com/v1/audio-analysis/1p1SbqeipOd4ezKUpxqaz6,207966.0,N,7,0
Taylor Swift ,willow,6ce41JVa6KFaryfmC2bu2W,0.729,7.0,0.00215,0.0013,0.0477,103.987,audio_features,spotify:track:6ce41JVa6KFaryfmC2bu2W,https://api.spotify.com/v1/tracks/6ce41JVa6KFaryfmC2bu2W,https://api.spotify.com/v1/audio-analysis/6ce41JVa6KFaryfmC2bu2W,232120.0,N,4,0
a,ha  Take on Me,1uXbwHHfgsXcUKfSZw5ZJ0,0.899,0.0,0.00496,4.64e-05,0.372,127.091,audio_features,spotify:track:1uXbwHHfgsXcUKfSZw5ZJ0,https://api.spotify.com/v1/tracks/1uXbwHHfgsXcUKfSZw5ZJ0,https://api.spotify.com/v1/audio-analysis/1uXbwHHfgsXcUKfSZw5ZJ0,236093.0,N,8,0
Yeat ,Rackz got më,1a7WZZZH7LzyvorhpOJFTe,0.579,0.0,0.0381,0.0,0.0952,144.994,audio_features,spotify:track:1a7WZZZH7LzyvorhpOJFTe,https://api.spotify.com/v1/tracks/1a7WZZZH7LzyvorhpOJFTe,https://api.spotify.com/v1/audio-analysis/1a7WZZZH7LzyvorhpOJFTe,258475.0,N,7,0
Troye Sivan ,Easy,56oGoEjA9eTZYgsttEFKY3,0.775,10.0,0.277,0.0,0.108,126.984,audio_features,spotify:track:56oGoEjA9eTZYgsttEFKY3,https://api.spotify.com/v1/tracks/56oGoEjA9eTZYgsttEFKY3,https://api.spotify.com/v1/audio-analysis/56oGoEjA9eTZYgsttEFKY3,234334.0,N,4,0
Big Sean ,Overtime,2Qrr1NMPmYjH1vEV1EPlJS,0.66,10.0,0.137,0.0,0.192,95.033,audio_features,spotify:track:2Qrr1NMPmYjH1vEV1EPlJS,https://api.spotify.com/v1/tracks/2Qrr1NMPmYjH1vEV1EPlJS,https://api.spotify.com/v1/audio-analysis/2Qrr1NMPmYjH1vEV1EPlJS,198947.0,N,4,0
Cashmere Cat ,Love Incredible,7rdK9NSJIRBZAiXC0vuBS9,0.718,0.0,0.0896,0.0,0.473,100.934,audio_features,spotify:track:7rdK9NSJIRBZAiXC0vuBS9,https://api.spotify.com/v1/tracks/7rdK9NSJIRBZAiXC0vuBS9,https://api.spotify.com/v1/audio-analysis/7rdK9NSJIRBZAiXC0vuBS9,185707.0,N,8,0
2 Chainz ,Gotta Lotta,6KhmSJf9FvdAcq1tr8LcYD,0.72,6.0,0.0406,0.0,0.0998,134.033,audio_features,spotify:track:6KhmSJf9FvdAcq1tr8LcYD,https://api.spotify.com/v1/tracks/6KhmSJf9FvdAcq1tr8LcYD,https://api.spotify.com/v1/audio-analysis/6KhmSJf9FvdAcq1tr8LcYD,174367.0,N,0,0
Sam Smith ,"Baby, You Make Me Crazy",20OFwXhEXf12DzwXmaV7fj,0.774,2.0,0.0586,4.87e-06,0.063,178.946,audio_features,spotify:track:20OFwXhEXf12DzwXmaV7fj,https://api.spotify.com/v1/tracks/20OFwXhEXf12DzwXmaV7fj,https://api.spotify.com/v1/audio-analysis/20OFwXhEXf12DzwXmaV7fj,141600.0,N,7,0
Taylor Swift ,22 (Taylor's Version),7xVLFuuYdAvcTfcP3IG3dS,0.733,1.0,0.0246,0.0,0.174,130.009,audio_features,spotify:track:7xVLFuuYdAvcTfcP3IG3dS,https://api.spotify.com/v1/tracks/7xVLFuuYdAvcTfcP3IG3dS,https://api.spotify.com/v1/audio-analysis/7xVLFuuYdAvcTfcP3IG3dS,283693.0,N,10,0
Beyoncé ,Run the World (Girls),3R9j8urSPiBbapNbyuSYkE,0.716,3.0,0.0491,0.0,0.109,180.165,audio_features,spotify:track:3R9j8urSPiBbapNbyuSYkE,https://api.spotify.com/v1/tracks/3R9j8urSPiBbapNbyuSYkE,https://api.spotify.com/v1/audio-analysis/3R9j8urSPiBbapNbyuSYkE,175040.0,N,7,0
Juice WRLD ,Feel Alone,2SzgK8i6si6ETtu57nTdSn,0.629,1.0,0.156,0.0,0.323,140.101,audio_features,spotify:track:2SzgK8i6si6ETtu57nTdSn,https://api.spotify.com/v1/tracks/2SzgK8i6si6ETtu57nTdSn,https://api.spotify.com/v1/audio-analysis/2SzgK8i6si6ETtu57nTdSn,283121.0,N,8,0
Wiz Khalifa ,The Thrill,3oaoyDFGiXi5Z2i1fuUxjm,0.632,5.0,0.0384,0.0,0.163,142.01,audio_features,spotify:track:3oaoyDFGiXi5Z2i1fuUxjm,https://api.spotify.com/v1/tracks/3oaoyDFGiXi5Z2i1fuUxjm,https://api.spotify.com/v1/audio-analysis/3oaoyDFGiXi5Z2i1fuUxjm,194121.0,N,7,0
David Guetta ,Say My Name,5QZKcQDp0tCcvMdyqEciBV,0.621,10.0,0.218,0.0,0.0944,85.359,audio_features,spotify:track:5QZKcQDp0tCcvMdyqEciBV,https://api.spotify.com/v1/tracks/5QZKcQDp0tCcvMdyqEciBV,https://api.spotify.com/v1/audio-analysis/5QZKcQDp0tCcvMdyqEciBV,224638.0,N,2,0
Dustin Lynch ,I'd Be Jealous Too,1PtQJZVZIdWIYdARpZRDFO,0.545,10.0,0.719,0.00308,0.0604,108.376,audio_features,spotify:track:1PtQJZVZIdWIYdARpZRDFO,https://api.spotify.com/v1/tracks/1PtQJZVZIdWIYdARpZRDFO,https://api.spotify.com/v1/audio-analysis/1PtQJZVZIdWIYdARpZRDFO,298933.0,N,9,0
NAV ,Status,2IRZnDFmlqMuOrYOLnZZyc,0.496,4.0,0.259,0.0,0.252,86.003,audio_features,spotify:track:2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/tracks/2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/audio-analysis/2IRZnDFmlqMuOrYOLnZZyc,180522.0,N,2,0
Miley Cyrus ,Bad Mood,5MPd7GzOkGRoFBaSqmqiSL,0.883,6.0,0.00129,0.034,0.145,167.705,audio_features,spotify:track:5MPd7GzOkGRoFBaSqmqiSL,https://api.spotify.com/v1/tracks/5MPd7GzOkGRoFBaSqmqiSL,https://api.spotify.com/v1/audio-analysis/5MPd7GzOkGRoFBaSqmqiSL,223133.0,N,0,0
A$AP Ferg ,Work REMIX,6pamafD9p0K7FHfJPz6TYF,0.606,4.0,0.00779,3.8e-05,0.0917,148.977,audio_features,spotify:track:6pamafD9p0K7FHfJPz6TYF,https://api.spotify.com/v1/tracks/6pamafD9p0K7FHfJPz6TYF,https://api.spotify.com/v1/audio-analysis/6pamafD9p0K7FHfJPz6TYF,234772.0,N,7,0
Nipsey Hussle ,Fuck Donald Trump,1p5gzYf7zbCuB639GrPhAx,0.533,3.0,0.0105,0.971,0.358,135.004,audio_features,spotify:track:1p5gzYf7zbCuB639GrPhAx,https://api.spotify.com/v1/tracks/1p5gzYf7zbCuB639GrPhAx,https://api.spotify.com/v1/audio-analysis/1p5gzYf7zbCuB639GrPhAx,112000.0,N,5,0
Bad Bunny ,Un Ratito,2SHnUyZq0zwmvRIl4WY77G,0.822,9.0,0.00413,0.00318,0.234,128.002,audio_features,spotify:track:2SHnUyZq0zwmvRIl4WY77G,https://api.spotify.com/v1/tracks/2SHnUyZq0zwmvRIl4WY77G,https://api.spotify.com/v1/audio-analysis/2SHnUyZq0zwmvRIl4WY77G,290760.0,N,4,0
Thomas Rhett ,Grave,03qftRowv8aPZnNZbILxUR,0.813,0.0,0.0224,0.0,0.0608,139.996,audio_features,spotify:track:03qftRowv8aPZnNZbILxUR,https://api.spotify.com/v1/tracks/03qftRowv8aPZnNZbILxUR,https://api.spotify.com/v1/audio-analysis/03qftRowv8aPZnNZbILxUR,239707.0,N,7,0
Tyla Yaweh ,Tommy Lee,0hCB0YR03f6AmQaHbwWDe8,0.902,9.0,0.0484,0.131,0.405,89.74,audio_features,spotify:track:0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/tracks/0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/audio-analysis/0hCB0YR03f6AmQaHbwWDe8,333893.0,N,10,0
Kate Bush ,Running Up That Hill (A Deal With God),6tiKwZppNjrls8RsPQwK6r,0.615,5.0,0.308,0.0,0.107,86.782,audio_features,spotify:track:6tiKwZppNjrls8RsPQwK6r,https://api.spotify.com/v1/tracks/6tiKwZppNjrls8RsPQwK6r,https://api.spotify.com/v1/audio-analysis/6tiKwZppNjrls8RsPQwK6r,226220.0,N,2,0
Meek Mill ,Millidelphia,05RgAMGypEvqhNs5hPCbMS,0.978,8.0,0.00122,4.75e-05,0.0744,141.167,audio_features,spotify:track:05RgAMGypEvqhNs5hPCbMS,https://api.spotify.com/v1/tracks/05RgAMGypEvqhNs5hPCbMS,https://api.spotify.com/v1/audio-analysis/05RgAMGypEvqhNs5hPCbMS,210227.0,N,4,0
Hanson ,What Christmas Means To Me,1VSp7RxtXDcWOLaKcPdqTv,0.767,9.0,0.138,0.0,0.114,160.084,audio_features,spotify:track:1VSp7RxtXDcWOLaKcPdqTv,https://api.spotify.com/v1/tracks/1VSp7RxtXDcWOLaKcPdqTv,https://api.spotify.com/v1/audio-analysis/1VSp7RxtXDcWOLaKcPdqTv,156000.0,N,0,0
Zach Bryan ,Open the Gate,5iozkhSH9ZyOupcJvXfSL0,0.904,7.0,0.0715,0.0,0.262,133.778,audio_features,spotify:track:5iozkhSH9ZyOupcJvXfSL0,https://api.spotify.com/v1/tracks/5iozkhSH9ZyOupcJvXfSL0,https://api.spotify.com/v1/audio-analysis/5iozkhSH9ZyOupcJvXfSL0,162960.0,N,0,0
Mac Miller ,Doors,6qnqHO6zpVCrPQiHDiKUc6,0.778,4.0,0.0608,0.0,0.12,120.011,audio_features,spotify:track:6qnqHO6zpVCrPQiHDiKUc6,https://api.spotify.com/v1/tracks/6qnqHO6zpVCrPQiHDiKUc6,https://api.spotify.com/v1/audio-analysis/6qnqHO6zpVCrPQiHDiKUc6,164000.0,N,1,0
Krewella ,Somewhere to Run,0M9ydKzuF3oZTfYYPfaGX1,0.666,11.0,0.0611,0.0,0.123,127.079,audio_features,spotify:track:0M9ydKzuF3oZTfYYPfaGX1,https://api.spotify.com/v1/tracks/0M9ydKzuF3oZTfYYPfaGX1,https://api.spotify.com/v1/audio-analysis/0M9ydKzuF3oZTfYYPfaGX1,343150.0,N,10,0
Sarah Connor ,Ring Out The Bells,3bdjPH6PY6GD0h6BLQVSDB,0.786,11.0,0.185,0.0,0.237,109.999,audio_features,spotify:track:3bdjPH6PY6GD0h6BLQVSDB,https://api.spotify.com/v1/tracks/3bdjPH6PY6GD0h6BLQVSDB,https://api.spotify.com/v1/audio-analysis/3bdjPH6PY6GD0h6BLQVSDB,243598.0,N,4,0
Mustard ,Whole Lotta Lovin',540hlAj6p3ZRIrHIMHtpaD,0.428,3.0,0.13,0.827,0.107,176.981,audio_features,spotify:track:540hlAj6p3ZRIrHIMHtpaD,https://api.spotify.com/v1/tracks/540hlAj6p3ZRIrHIMHtpaD,https://api.spotify.com/v1/audio-analysis/540hlAj6p3ZRIrHIMHtpaD,269655.0,N,5,-1
Yung Bleu ,You’re Mines Still,57GWBz1UtT6iei1jrbkovI,0.441,3.0,0.726,0.0,0.0884,140.091,audio_features,spotify:track:57GWBz1UtT6iei1jrbkovI,https://api.spotify.com/v1/tracks/57GWBz1UtT6iei1jrbkovI,https://api.spotify.com/v1/audio-analysis/57GWBz1UtT6iei1jrbkovI,171724.0,N,9,0
Van Halen ,Panama  2015 Remaster,6ZRuF2n1CQxyxxAAWsKJOy,0.725,8.0,0.367,0.0,0.154,146.163,audio_features,spotify:track:6ZRuF2n1CQxyxxAAWsKJOy,https://api.spotify.com/v1/tracks/6ZRuF2n1CQxyxxAAWsKJOy,https://api.spotify.com/v1/audio-analysis/6ZRuF2n1CQxyxxAAWsKJOy,201788.0,N,0,0
Lil Skies ,Lust,6pD0ufEQq0xdHSsRbg9LBK,0.724,6.0,0.228,0.0,0.27,83.118,audio_features,spotify:track:6pD0ufEQq0xdHSsRbg9LBK,https://api.spotify.com/v1/tracks/6pD0ufEQq0xdHSsRbg9LBK,https://api.spotify.com/v1/audio-analysis/6pD0ufEQq0xdHSsRbg9LBK,194563.0,N,4,0
A$AP Rocky ,Palace,4ySnAthMdhRetSug0JEO64,0.425,1.0,0.557,0.0062,0.103,91.802,audio_features,spotify:track:4ySnAthMdhRetSug0JEO64,https://api.spotify.com/v1/tracks/4ySnAthMdhRetSug0JEO64,https://api.spotify.com/v1/audio-analysis/4ySnAthMdhRetSug0JEO64,305010.0,N,3,0
6ix9ine ,TUTU,59acp1OhcvxwVBwQJBYKuX,0.162,1.0,0.926,0.00896,0.135,70.453,audio_features,spotify:track:59acp1OhcvxwVBwQJBYKuX,https://api.spotify.com/v1/tracks/59acp1OhcvxwVBwQJBYKuX,https://api.spotify.com/v1/audio-analysis/59acp1OhcvxwVBwQJBYKuX,185523.0,N,3,0
Migos ,Walk It Talk It,3mXsNagQ4sW3lJFA4iFLx1,0.732,8.0,0.0166,0.0,0.107,94.066,audio_features,spotify:track:3mXsNagQ4sW3lJFA4iFLx1,https://api.spotify.com/v1/tracks/3mXsNagQ4sW3lJFA4iFLx1,https://api.spotify.com/v1/audio-analysis/3mXsNagQ4sW3lJFA4iFLx1,171067.0,N,4,0
Eslabon Armado ,MENTE EN ALTO,72f7jNxopSGvbx3M35i3Zl,0.779,0.0,0.0688,3.99e-06,0.0803,84.975,audio_features,spotify:track:72f7jNxopSGvbx3M35i3Zl,https://api.spotify.com/v1/tracks/72f7jNxopSGvbx3M35i3Zl,https://api.spotify.com/v1/audio-analysis/72f7jNxopSGvbx3M35i3Zl,221600.0,N,1,0
Zach Bryan ,Younger Years,0D0a49DJiSQHwS70cKLs9s,0.787,11.0,0.198,0.0,0.262,119.986,audio_features,spotify:track:0D0a49DJiSQHwS70cKLs9s,https://api.spotify.com/v1/tracks/0D0a49DJiSQHwS70cKLs9s,https://api.spotify.com/v1/audio-analysis/0D0a49DJiSQHwS70cKLs9s,140500.0,N,4,0
Yahritza Y Su Esencia ,Inseparables,5WnfnSpuNEGXyEt78PBA6d,0.647,7.0,0.517,0.0,0.0649,120.749,audio_features,spotify:track:5WnfnSpuNEGXyEt78PBA6d,https://api.spotify.com/v1/tracks/5WnfnSpuNEGXyEt78PBA6d,https://api.spotify.com/v1/audio-analysis/5WnfnSpuNEGXyEt78PBA6d,217867.0,N,9,0
Kehlani ,Grieving,0dRTkeX24Aa0zt4zt7AEDd,0.549,1.0,0.168,0.0,0.11,140.045,audio_features,spotify:track:0dRTkeX24Aa0zt4zt7AEDd,https://api.spotify.com/v1/tracks/0dRTkeX24Aa0zt4zt7AEDd,https://api.spotify.com/v1/audio-analysis/0dRTkeX24Aa0zt4zt7AEDd,181496.0,N,7,0
Bad Bunny ,De Museo,1l4iQsOZ5sOXZPMQLvouaB,0.875,11.0,0.0262,7.32e-06,0.137,111.976,audio_features,spotify:track:1l4iQsOZ5sOXZPMQLvouaB,https://api.spotify.com/v1/tracks/1l4iQsOZ5sOXZPMQLvouaB,https://api.spotify.com/v1/audio-analysis/1l4iQsOZ5sOXZPMQLvouaB,166720.0,N,4,0
Brent Faiyaz ,SKIT: WAKE UP CALL,4VJ7mnW4wjjIgPBM6KWvPu,0.548,10.0,0.0173,0.0,0.181,81.293,audio_features,spotify:track:4VJ7mnW4wjjIgPBM6KWvPu,https://api.spotify.com/v1/tracks/4VJ7mnW4wjjIgPBM6KWvPu,https://api.spotify.com/v1/audio-analysis/4VJ7mnW4wjjIgPBM6KWvPu,325615.0,N,10,0
Daniel Caesar ,ENTROPY,46ZfPS5VpSQVU5gb82hg3K,0.976,0.0,0.00182,0.0,0.193,154.007,audio_features,spotify:track:46ZfPS5VpSQVU5gb82hg3K,https://api.spotify.com/v1/tracks/46ZfPS5VpSQVU5gb82hg3K,https://api.spotify.com/v1/audio-analysis/46ZfPS5VpSQVU5gb82hg3K,218867.0,N,7,0
Megan Thee Stallion ,Body,2XTkpF9T2PKvcLgamGJGx1,0.804,9.0,0.104,6.58e-05,0.15,171.597,audio_features,spotify:track:2XTkpF9T2PKvcLgamGJGx1,https://api.spotify.com/v1/tracks/2XTkpF9T2PKvcLgamGJGx1,https://api.spotify.com/v1/audio-analysis/2XTkpF9T2PKvcLgamGJGx1,268733.0,N,0,0
Keith Urban ,"John Cougar, John Deere, John 3:16",2vdBo4ALPYbHRUPKgtE5iC,0.364,9.0,0.418,1.8e-05,0.185,103.777,audio_features,spotify:track:2vdBo4ALPYbHRUPKgtE5iC,https://api.spotify.com/v1/tracks/2vdBo4ALPYbHRUPKgtE5iC,https://api.spotify.com/v1/audio-analysis/2vdBo4ALPYbHRUPKgtE5iC,271467.0,N,2,0
Tiësto ,Don't Be Shy,4vVjPTApwXZwB2H3mBq3ml,0.649,11.0,0.117,0.0,0.232,127.978,audio_features,spotify:track:4vVjPTApwXZwB2H3mBq3ml,https://api.spotify.com/v1/tracks/4vVjPTApwXZwB2H3mBq3ml,https://api.spotify.com/v1/audio-analysis/4vVjPTApwXZwB2H3mBq3ml,142657.0,N,0,0
Dreamville ,Costa Rica,5soMJpcVhSrGrB4prvPL6P,0.882,9.0,0.000655,0.795,0.174,107.994,audio_features,spotify:track:5soMJpcVhSrGrB4prvPL6P,https://api.spotify.com/v1/tracks/5soMJpcVhSrGrB4prvPL6P,https://api.spotify.com/v1/audio-analysis/5soMJpcVhSrGrB4prvPL6P,257735.0,N,5,0
Internet Money ,Lemonade,089PFeXotzDLNQz9NCk6pF,0.864,2.0,0.0118,1.66e-06,0.431,167.898,audio_features,spotify:track:089PFeXotzDLNQz9NCk6pF,https://api.spotify.com/v1/tracks/089PFeXotzDLNQz9NCk6pF,https://api.spotify.com/v1/audio-analysis/089PFeXotzDLNQz9NCk6pF,222067.0,N,8,0
